grid_id,cell_x,cell_y,cell_x_max,cell_y_max,cell_center_x,cell_center_y,incident_count,avg_severity,latest_date,bin_x,bin_y
-122.372252_47.468579,-122.37225247299997,47.46857935,-122.36225247299997,47.47857935,-122.36725247299998,47.47357935,0,0,,6,2
-122.372252_47.478579,-122.37225247299997,47.47857935,-122.36225247299997,47.488579349999995,-122.36725247299998,47.48357935,0,0,,6,3
-122.372252_47.488579,-122.37225247299997,47.488579349999995,-122.36225247299997,47.49857934999999,-122.36725247299998,47.49357935,0,0,,6,4
-122.372252_47.498579,-122.37225247299997,47.49857934999999,-122.36225247299997,47.50857934999999,-122.36725247299998,47.503579349999995,0,0,,6,5
-122.372252_47.508579,-122.37225247299997,47.50857934999999,-122.36225247299997,47.51857934999999,-122.36725247299998,47.51357934999999,0,0,,6,6
-122.372252_47.518579,-122.37225247299997,47.51857934999999,-122.36225247299997,47.52857934999999,-122.36725247299998,47.52357934999999,0,0,,6,7
-122.372252_47.528579,-122.37225247299997,47.52857934999999,-122.36225247299997,47.538579349999985,-122.36725247299998,47.53357934999999,0,0,,6,8
-122.372252_47.538579,-122.37225247299997,47.538579349999985,-122.36225247299997,47.54857934999998,-122.36725247299998,47.54357934999999,0,0,,6,9
-122.372252_47.548579,-122.37225247299997,47.54857934999998,-122.36225247299997,47.55857934999998,-122.36725247299998,47.553579349999985,0,0,,6,10
-122.372252_47.558579,-122.37225247299997,47.55857934999998,-122.36225247299997,47.56857934999998,-122.36725247299998,47.56357934999998,0,0,,6,11
-122.372252_47.568579,-122.37225247299997,47.56857934999998,-122.36225247299997,47.57857934999998,-122.36725247299998,47.57357934999998,0,0,,6,12
-122.372252_47.578579,-122.37225247299997,47.57857934999998,-122.36225247299997,47.588579349999975,-122.36725247299998,47.58357934999998,0,0,,6,13
-122.372252_47.588579,-122.37225247299997,47.588579349999975,-122.36225247299997,47.59857934999997,-122.36725247299998,47.59357934999998,0,0,,6,14
-122.372252_47.598579,-122.37225247299997,47.59857934999997,-122.36225247299997,47.60857934999997,-122.36725247299998,47.603579349999976,0,0,,6,15
-122.372252_47.608579,-122.37225247299997,47.60857934999997,-122.36225247299997,47.61857934999997,-122.36725247299998,47.61357934999997,0,0,,6,16
-122.372252_47.618579,-122.37225247299997,47.61857934999997,-122.36225247299997,47.62857934999997,-122.36725247299998,47.62357934999997,0,0,,6,17
-122.372252_47.628579,-122.37225247299997,47.62857934999997,-122.36225247299997,47.638579349999965,-122.36725247299998,47.63357934999997,0,0,,6,18
-122.372252_47.638579,-122.37225247299997,47.638579349999965,-122.36225247299997,47.64857934999996,-122.36725247299998,47.64357934999997,0,0,,6,19
-122.372252_47.648579,-122.37225247299997,47.64857934999996,-122.36225247299997,47.65857934999996,-122.36725247299998,47.653579349999966,0,0,,6,20
-122.372252_47.658579,-122.37225247299997,47.65857934999996,-122.36225247299997,47.66857934999996,-122.36725247299998,47.663579349999964,0,0,,6,21
-122.372252_47.668579,-122.37225247299997,47.66857934999996,-122.36225247299997,47.67857934999996,-122.36725247299998,47.67357934999996,0,0,,6,22
-122.372252_47.678579,-122.37225247299997,47.67857934999996,-122.36225247299997,47.688579349999955,-122.36725247299998,47.68357934999996,0,0,,6,23
-122.372252_47.688579,-122.37225247299997,47.688579349999955,-122.36225247299997,47.69857934999995,-122.36725247299998,47.69357934999996,0,0,,6,24
-122.372252_47.698579,-122.37225247299997,47.69857934999995,-122.36225247299997,47.70857934999995,-122.36725247299998,47.703579349999956,0,0,,6,25
-122.372252_47.708579,-122.37225247299997,47.70857934999995,-122.36225247299997,47.71857934999995,-122.36725247299998,47.713579349999954,0,0,,6,26
-122.372252_47.718579,-122.37225247299997,47.71857934999995,-122.36225247299997,47.72857934999995,-122.36725247299998,47.72357934999995,0,0,,6,27
-122.372252_47.728579,-122.37225247299997,47.72857934999995,-122.36225247299997,47.738579349999945,-122.36725247299998,47.73357934999995,0,0,,6,28
-122.372252_47.738579,-122.37225247299997,47.738579349999945,-122.36225247299997,47.74857934999994,-122.36725247299998,47.74357934999995,0,0,,6,29
-122.372252_47.748579,-122.37225247299997,47.74857934999994,-122.36225247299997,47.75857934999994,-122.36725247299998,47.753579349999946,0,0,,6,30
-122.372252_47.758579,-122.37225247299997,47.75857934999994,-122.36225247299997,47.76857934999994,-122.36725247299998,47.763579349999944,0,0,,6,31
-122.372252_47.768579,-122.37225247299997,47.76857934999994,-122.36225247299997,47.77857934999994,-122.36725247299998,47.77357934999994,0,0,,6,32
-122.362252_47.448579,-122.36225247299997,47.44857935,-122.35225247299996,47.45857935,-122.35725247299997,47.453579350000005,0,0,,7,0
-122.362252_47.458579,-122.36225247299997,47.45857935,-122.35225247299996,47.46857935,-122.35725247299997,47.46357935,0,0,,7,1
-122.362252_47.468579,-122.36225247299997,47.46857935,-122.35225247299996,47.47857935,-122.35725247299997,47.47357935,0,0,,7,2
-122.362252_47.478579,-122.36225247299997,47.47857935,-122.35225247299996,47.488579349999995,-122.35725247299997,47.48357935,0,0,,7,3
-122.362252_47.488579,-122.36225247299997,47.488579349999995,-122.35225247299996,47.49857934999999,-122.35725247299997,47.49357935,0,0,,7,4
-122.362252_47.498579,-122.36225247299997,47.49857934999999,-122.35225247299996,47.50857934999999,-122.35725247299997,47.503579349999995,0,0,,7,5
-122.362252_47.508579,-122.36225247299997,47.50857934999999,-122.35225247299996,47.51857934999999,-122.35725247299997,47.51357934999999,0,0,,7,6
-122.362252_47.518579,-122.36225247299997,47.51857934999999,-122.35225247299996,47.52857934999999,-122.35725247299997,47.52357934999999,0,0,,7,7
-122.362252_47.528579,-122.36225247299997,47.52857934999999,-122.35225247299996,47.538579349999985,-122.35725247299997,47.53357934999999,0,0,,7,8
-122.362252_47.538579,-122.36225247299997,47.538579349999985,-122.35225247299996,47.54857934999998,-122.35725247299997,47.54357934999999,0,0,,7,9
-122.362252_47.548579,-122.36225247299997,47.54857934999998,-122.35225247299996,47.55857934999998,-122.35725247299997,47.553579349999985,0,0,,7,10
-122.362252_47.558579,-122.36225247299997,47.55857934999998,-122.35225247299996,47.56857934999998,-122.35725247299997,47.56357934999998,0,0,,7,11
-122.362252_47.568579,-122.36225247299997,47.56857934999998,-122.35225247299996,47.57857934999998,-122.35725247299997,47.57357934999998,0,0,,7,12
-122.362252_47.578579,-122.36225247299997,47.57857934999998,-122.35225247299996,47.588579349999975,-122.35725247299997,47.58357934999998,0,0,,7,13
-122.362252_47.588579,-122.36225247299997,47.588579349999975,-122.35225247299996,47.59857934999997,-122.35725247299997,47.59357934999998,0,0,,7,14
-122.362252_47.598579,-122.36225247299997,47.59857934999997,-122.35225247299996,47.60857934999997,-122.35725247299997,47.603579349999976,0,0,,7,15
-122.362252_47.608579,-122.36225247299997,47.60857934999997,-122.35225247299996,47.61857934999997,-122.35725247299997,47.61357934999997,0,0,,7,16
-122.362252_47.618579,-122.36225247299997,47.61857934999997,-122.35225247299996,47.62857934999997,-122.35725247299997,47.62357934999997,0,0,,7,17
-122.362252_47.628579,-122.36225247299997,47.62857934999997,-122.35225247299996,47.638579349999965,-122.35725247299997,47.63357934999997,0,0,,7,18
-122.362252_47.638579,-122.36225247299997,47.638579349999965,-122.35225247299996,47.64857934999996,-122.35725247299997,47.64357934999997,0,0,,7,19
-122.362252_47.648579,-122.36225247299997,47.64857934999996,-122.35225247299996,47.65857934999996,-122.35725247299997,47.653579349999966,0,0,,7,20
-122.362252_47.658579,-122.36225247299997,47.65857934999996,-122.35225247299996,47.66857934999996,-122.35725247299997,47.663579349999964,0,0,,7,21
-122.362252_47.668579,-122.36225247299997,47.66857934999996,-122.35225247299996,47.67857934999996,-122.35725247299997,47.67357934999996,0,0,,7,22
-122.362252_47.678579,-122.36225247299997,47.67857934999996,-122.35225247299996,47.688579349999955,-122.35725247299997,47.68357934999996,0,0,,7,23
-122.362252_47.688579,-122.36225247299997,47.688579349999955,-122.35225247299996,47.69857934999995,-122.35725247299997,47.69357934999996,0,0,,7,24
-122.362252_47.698579,-122.36225247299997,47.69857934999995,-122.35225247299996,47.70857934999995,-122.35725247299997,47.703579349999956,0,0,,7,25
-122.362252_47.708579,-122.36225247299997,47.70857934999995,-122.35225247299996,47.71857934999995,-122.35725247299997,47.713579349999954,0,0,,7,26
-122.362252_47.718579,-122.36225247299997,47.71857934999995,-122.35225247299996,47.72857934999995,-122.35725247299997,47.72357934999995,0,0,,7,27
-122.362252_47.728579,-122.36225247299997,47.72857934999995,-122.35225247299996,47.738579349999945,-122.35725247299997,47.73357934999995,0,0,,7,28
-122.362252_47.738579,-122.36225247299997,47.738579349999945,-122.35225247299996,47.74857934999994,-122.35725247299997,47.74357934999995,0,0,,7,29
-122.362252_47.748579,-122.36225247299997,47.74857934999994,-122.35225247299996,47.75857934999994,-122.35725247299997,47.753579349999946,0,0,,7,30
-122.362252_47.758579,-122.36225247299997,47.75857934999994,-122.35225247299996,47.76857934999994,-122.35725247299997,47.763579349999944,0,0,,7,31
-122.362252_47.768579,-122.36225247299997,47.76857934999994,-122.35225247299996,47.77857934999994,-122.35725247299997,47.77357934999994,0,0,,7,32
-122.352252_47.448579,-122.35225247299996,47.44857935,-122.34225247299996,47.45857935,-122.34725247299997,47.453579350000005,0,0,,8,0
-122.352252_47.458579,-122.35225247299996,47.45857935,-122.34225247299996,47.46857935,-122.34725247299997,47.46357935,0,0,,8,1
-122.352252_47.468579,-122.35225247299996,47.46857935,-122.34225247299996,47.47857935,-122.34725247299997,47.47357935,0,0,,8,2
-122.352252_47.478579,-122.35225247299996,47.47857935,-122.34225247299996,47.488579349999995,-122.34725247299997,47.48357935,0,0,,8,3
-122.352252_47.488579,-122.35225247299996,47.488579349999995,-122.34225247299996,47.49857934999999,-122.34725247299997,47.49357935,0,0,,8,4
-122.352252_47.498579,-122.35225247299996,47.49857934999999,-122.34225247299996,47.50857934999999,-122.34725247299997,47.503579349999995,0,0,,8,5
-122.352252_47.508579,-122.35225247299996,47.50857934999999,-122.34225247299996,47.51857934999999,-122.34725247299997,47.51357934999999,0,0,,8,6
-122.352252_47.518579,-122.35225247299996,47.51857934999999,-122.34225247299996,47.52857934999999,-122.34725247299997,47.52357934999999,0,0,,8,7
-122.352252_47.528579,-122.35225247299996,47.52857934999999,-122.34225247299996,47.538579349999985,-122.34725247299997,47.53357934999999,0,0,,8,8
-122.352252_47.538579,-122.35225247299996,47.538579349999985,-122.34225247299996,47.54857934999998,-122.34725247299997,47.54357934999999,0,0,,8,9
-122.352252_47.548579,-122.35225247299996,47.54857934999998,-122.34225247299996,47.55857934999998,-122.34725247299997,47.553579349999985,0,0,,8,10
-122.352252_47.558579,-122.35225247299996,47.55857934999998,-122.34225247299996,47.56857934999998,-122.34725247299997,47.56357934999998,0,0,,8,11
-122.352252_47.568579,-122.35225247299996,47.56857934999998,-122.34225247299996,47.57857934999998,-122.34725247299997,47.57357934999998,0,0,,8,12
-122.352252_47.578579,-122.35225247299996,47.57857934999998,-122.34225247299996,47.588579349999975,-122.34725247299997,47.58357934999998,0,0,,8,13
-122.352252_47.588579,-122.35225247299996,47.588579349999975,-122.34225247299996,47.59857934999997,-122.34725247299997,47.59357934999998,0,0,,8,14
-122.352252_47.598579,-122.35225247299996,47.59857934999997,-122.34225247299996,47.60857934999997,-122.34725247299997,47.603579349999976,0,0,,8,15
-122.352252_47.608579,-122.35225247299996,47.60857934999997,-122.34225247299996,47.61857934999997,-122.34725247299997,47.61357934999997,0,0,,8,16
-122.352252_47.618579,-122.35225247299996,47.61857934999997,-122.34225247299996,47.62857934999997,-122.34725247299997,47.62357934999997,0,0,,8,17
-122.352252_47.628579,-122.35225247299996,47.62857934999997,-122.34225247299996,47.638579349999965,-122.34725247299997,47.63357934999997,0,0,,8,18
-122.352252_47.638579,-122.35225247299996,47.638579349999965,-122.34225247299996,47.64857934999996,-122.34725247299997,47.64357934999997,0,0,,8,19
-122.352252_47.648579,-122.35225247299996,47.64857934999996,-122.34225247299996,47.65857934999996,-122.34725247299997,47.653579349999966,0,0,,8,20
-122.352252_47.658579,-122.35225247299996,47.65857934999996,-122.34225247299996,47.66857934999996,-122.34725247299997,47.663579349999964,0,0,,8,21
-122.352252_47.668579,-122.35225247299996,47.66857934999996,-122.34225247299996,47.67857934999996,-122.34725247299997,47.67357934999996,0,0,,8,22
-122.352252_47.678579,-122.35225247299996,47.67857934999996,-122.34225247299996,47.688579349999955,-122.34725247299997,47.68357934999996,0,0,,8,23
-122.352252_47.688579,-122.35225247299996,47.688579349999955,-122.34225247299996,47.69857934999995,-122.34725247299997,47.69357934999996,0,0,,8,24
-122.352252_47.698579,-122.35225247299996,47.69857934999995,-122.34225247299996,47.70857934999995,-122.34725247299997,47.703579349999956,0,0,,8,25
-122.352252_47.708579,-122.35225247299996,47.70857934999995,-122.34225247299996,47.71857934999995,-122.34725247299997,47.713579349999954,0,0,,8,26
-122.352252_47.718579,-122.35225247299996,47.71857934999995,-122.34225247299996,47.72857934999995,-122.34725247299997,47.72357934999995,0,0,,8,27
-122.352252_47.728579,-122.35225247299996,47.72857934999995,-122.34225247299996,47.738579349999945,-122.34725247299997,47.73357934999995,0,0,,8,28
-122.352252_47.738579,-122.35225247299996,47.738579349999945,-122.34225247299996,47.74857934999994,-122.34725247299997,47.74357934999995,0,0,,8,29
-122.352252_47.748579,-122.35225247299996,47.74857934999994,-122.34225247299996,47.75857934999994,-122.34725247299997,47.753579349999946,0,0,,8,30
-122.352252_47.758579,-122.35225247299996,47.75857934999994,-122.34225247299996,47.76857934999994,-122.34725247299997,47.763579349999944,0,0,,8,31
-122.352252_47.768579,-122.35225247299996,47.76857934999994,-122.34225247299996,47.77857934999994,-122.34725247299997,47.77357934999994,0,0,,8,32
-122.342252_47.448579,-122.34225247299996,47.44857935,-122.33225247299995,47.45857935,-122.33725247299996,47.453579350000005,0,0,,9,0
-122.342252_47.458579,-122.34225247299996,47.45857935,-122.33225247299995,47.46857935,-122.33725247299996,47.46357935,0,0,,9,1
-122.342252_47.468579,-122.34225247299996,47.46857935,-122.33225247299995,47.47857935,-122.33725247299996,47.47357935,0,0,,9,2
-122.342252_47.478579,-122.34225247299996,47.47857935,-122.33225247299995,47.488579349999995,-122.33725247299996,47.48357935,0,0,,9,3
-122.342252_47.488579,-122.34225247299996,47.488579349999995,-122.33225247299995,47.49857934999999,-122.33725247299996,47.49357935,0,0,,9,4
-122.342252_47.498579,-122.34225247299996,47.49857934999999,-122.33225247299995,47.50857934999999,-122.33725247299996,47.503579349999995,0,0,,9,5
-122.342252_47.508579,-122.34225247299996,47.50857934999999,-122.33225247299995,47.51857934999999,-122.33725247299996,47.51357934999999,0,0,,9,6
-122.342252_47.518579,-122.34225247299996,47.51857934999999,-122.33225247299995,47.52857934999999,-122.33725247299996,47.52357934999999,0,0,,9,7
-122.342252_47.528579,-122.34225247299996,47.52857934999999,-122.33225247299995,47.538579349999985,-122.33725247299996,47.53357934999999,0,0,,9,8
-122.342252_47.538579,-122.34225247299996,47.538579349999985,-122.33225247299995,47.54857934999998,-122.33725247299996,47.54357934999999,0,0,,9,9
-122.342252_47.548579,-122.34225247299996,47.54857934999998,-122.33225247299995,47.55857934999998,-122.33725247299996,47.553579349999985,0,0,,9,10
-122.342252_47.558579,-122.34225247299996,47.55857934999998,-122.33225247299995,47.56857934999998,-122.33725247299996,47.56357934999998,0,0,,9,11
-122.342252_47.568579,-122.34225247299996,47.56857934999998,-122.33225247299995,47.57857934999998,-122.33725247299996,47.57357934999998,0,0,,9,12
-122.342252_47.578579,-122.34225247299996,47.57857934999998,-122.33225247299995,47.588579349999975,-122.33725247299996,47.58357934999998,0,0,,9,13
-122.342252_47.588579,-122.34225247299996,47.588579349999975,-122.33225247299995,47.59857934999997,-122.33725247299996,47.59357934999998,0,0,,9,14
-122.342252_47.598579,-122.34225247299996,47.59857934999997,-122.33225247299995,47.60857934999997,-122.33725247299996,47.603579349999976,0,0,,9,15
-122.342252_47.608579,-122.34225247299996,47.60857934999997,-122.33225247299995,47.61857934999997,-122.33725247299996,47.61357934999997,0,0,,9,16
-122.342252_47.618579,-122.34225247299996,47.61857934999997,-122.33225247299995,47.62857934999997,-122.33725247299996,47.62357934999997,0,0,,9,17
-122.342252_47.628579,-122.34225247299996,47.62857934999997,-122.33225247299995,47.638579349999965,-122.33725247299996,47.63357934999997,0,0,,9,18
-122.342252_47.638579,-122.34225247299996,47.638579349999965,-122.33225247299995,47.64857934999996,-122.33725247299996,47.64357934999997,0,0,,9,19
-122.342252_47.648579,-122.34225247299996,47.64857934999996,-122.33225247299995,47.65857934999996,-122.33725247299996,47.653579349999966,0,0,,9,20
-122.342252_47.658579,-122.34225247299996,47.65857934999996,-122.33225247299995,47.66857934999996,-122.33725247299996,47.663579349999964,0,0,,9,21
-122.342252_47.668579,-122.34225247299996,47.66857934999996,-122.33225247299995,47.67857934999996,-122.33725247299996,47.67357934999996,0,0,,9,22
-122.342252_47.678579,-122.34225247299996,47.67857934999996,-122.33225247299995,47.688579349999955,-122.33725247299996,47.68357934999996,0,0,,9,23
-122.342252_47.688579,-122.34225247299996,47.688579349999955,-122.33225247299995,47.69857934999995,-122.33725247299996,47.69357934999996,0,0,,9,24
-122.342252_47.698579,-122.34225247299996,47.69857934999995,-122.33225247299995,47.70857934999995,-122.33725247299996,47.703579349999956,0,0,,9,25
-122.342252_47.708579,-122.34225247299996,47.70857934999995,-122.33225247299995,47.71857934999995,-122.33725247299996,47.713579349999954,0,0,,9,26
-122.342252_47.718579,-122.34225247299996,47.71857934999995,-122.33225247299995,47.72857934999995,-122.33725247299996,47.72357934999995,0,0,,9,27
-122.342252_47.728579,-122.34225247299996,47.72857934999995,-122.33225247299995,47.738579349999945,-122.33725247299996,47.73357934999995,0,0,,9,28
-122.342252_47.738579,-122.34225247299996,47.738579349999945,-122.33225247299995,47.74857934999994,-122.33725247299996,47.74357934999995,0,0,,9,29
-122.342252_47.748579,-122.34225247299996,47.74857934999994,-122.33225247299995,47.75857934999994,-122.33725247299996,47.753579349999946,0,0,,9,30
-122.342252_47.758579,-122.34225247299996,47.75857934999994,-122.33225247299995,47.76857934999994,-122.33725247299996,47.763579349999944,0,0,,9,31
-122.342252_47.768579,-122.34225247299996,47.76857934999994,-122.33225247299995,47.77857934999994,-122.33725247299996,47.77357934999994,0,0,,9,32
-122.332252_47.448579,-122.33225247299995,47.44857935,-122.32225247299995,47.45857935,-122.32725247299996,47.453579350000005,0,0,,10,0
-122.332252_47.458579,-122.33225247299995,47.45857935,-122.32225247299995,47.46857935,-122.32725247299996,47.46357935,0,0,,10,1
-122.332252_47.468579,-122.33225247299995,47.46857935,-122.32225247299995,47.47857935,-122.32725247299996,47.47357935,0,0,,10,2
-122.332252_47.478579,-122.33225247299995,47.47857935,-122.32225247299995,47.488579349999995,-122.32725247299996,47.48357935,0,0,,10,3
-122.332252_47.488579,-122.33225247299995,47.488579349999995,-122.32225247299995,47.49857934999999,-122.32725247299996,47.49357935,0,0,,10,4
-122.332252_47.498579,-122.33225247299995,47.49857934999999,-122.32225247299995,47.50857934999999,-122.32725247299996,47.503579349999995,0,0,,10,5
-122.332252_47.508579,-122.33225247299995,47.50857934999999,-122.32225247299995,47.51857934999999,-122.32725247299996,47.51357934999999,0,0,,10,6
-122.332252_47.518579,-122.33225247299995,47.51857934999999,-122.32225247299995,47.52857934999999,-122.32725247299996,47.52357934999999,0,0,,10,7
-122.332252_47.528579,-122.33225247299995,47.52857934999999,-122.32225247299995,47.538579349999985,-122.32725247299996,47.53357934999999,0,0,,10,8
-122.332252_47.538579,-122.33225247299995,47.538579349999985,-122.32225247299995,47.54857934999998,-122.32725247299996,47.54357934999999,0,0,,10,9
-122.332252_47.548579,-122.33225247299995,47.54857934999998,-122.32225247299995,47.55857934999998,-122.32725247299996,47.553579349999985,0,0,,10,10
-122.332252_47.558579,-122.33225247299995,47.55857934999998,-122.32225247299995,47.56857934999998,-122.32725247299996,47.56357934999998,0,0,,10,11
-122.332252_47.568579,-122.33225247299995,47.56857934999998,-122.32225247299995,47.57857934999998,-122.32725247299996,47.57357934999998,0,0,,10,12
-122.332252_47.578579,-122.33225247299995,47.57857934999998,-122.32225247299995,47.588579349999975,-122.32725247299996,47.58357934999998,0,0,,10,13
-122.332252_47.588579,-122.33225247299995,47.588579349999975,-122.32225247299995,47.59857934999997,-122.32725247299996,47.59357934999998,0,0,,10,14
-122.332252_47.598579,-122.33225247299995,47.59857934999997,-122.32225247299995,47.60857934999997,-122.32725247299996,47.603579349999976,0,0,,10,15
-122.332252_47.608579,-122.33225247299995,47.60857934999997,-122.32225247299995,47.61857934999997,-122.32725247299996,47.61357934999997,0,0,,10,16
-122.332252_47.618579,-122.33225247299995,47.61857934999997,-122.32225247299995,47.62857934999997,-122.32725247299996,47.62357934999997,0,0,,10,17
-122.332252_47.628579,-122.33225247299995,47.62857934999997,-122.32225247299995,47.638579349999965,-122.32725247299996,47.63357934999997,0,0,,10,18
-122.332252_47.638579,-122.33225247299995,47.638579349999965,-122.32225247299995,47.64857934999996,-122.32725247299996,47.64357934999997,0,0,,10,19
-122.332252_47.648579,-122.33225247299995,47.64857934999996,-122.32225247299995,47.65857934999996,-122.32725247299996,47.653579349999966,0,0,,10,20
-122.332252_47.658579,-122.33225247299995,47.65857934999996,-122.32225247299995,47.66857934999996,-122.32725247299996,47.663579349999964,0,0,,10,21
-122.332252_47.668579,-122.33225247299995,47.66857934999996,-122.32225247299995,47.67857934999996,-122.32725247299996,47.67357934999996,0,0,,10,22
-122.332252_47.678579,-122.33225247299995,47.67857934999996,-122.32225247299995,47.688579349999955,-122.32725247299996,47.68357934999996,0,0,,10,23
-122.332252_47.688579,-122.33225247299995,47.688579349999955,-122.32225247299995,47.69857934999995,-122.32725247299996,47.69357934999996,0,0,,10,24
-122.332252_47.698579,-122.33225247299995,47.69857934999995,-122.32225247299995,47.70857934999995,-122.32725247299996,47.703579349999956,0,0,,10,25
-122.332252_47.708579,-122.33225247299995,47.70857934999995,-122.32225247299995,47.71857934999995,-122.32725247299996,47.713579349999954,0,0,,10,26
-122.332252_47.718579,-122.33225247299995,47.71857934999995,-122.32225247299995,47.72857934999995,-122.32725247299996,47.72357934999995,0,0,,10,27
-122.332252_47.728579,-122.33225247299995,47.72857934999995,-122.32225247299995,47.738579349999945,-122.32725247299996,47.73357934999995,0,0,,10,28
-122.332252_47.738579,-122.33225247299995,47.738579349999945,-122.32225247299995,47.74857934999994,-122.32725247299996,47.74357934999995,0,0,,10,29
-122.332252_47.748579,-122.33225247299995,47.74857934999994,-122.32225247299995,47.75857934999994,-122.32725247299996,47.753579349999946,0,0,,10,30
-122.332252_47.758579,-122.33225247299995,47.75857934999994,-122.32225247299995,47.76857934999994,-122.32725247299996,47.763579349999944,0,0,,10,31
-122.332252_47.768579,-122.33225247299995,47.76857934999994,-122.32225247299995,47.77857934999994,-122.32725247299996,47.77357934999994,0,0,,10,32
-122.322252_47.448579,-122.32225247299995,47.44857935,-122.31225247299994,47.45857935,-122.31725247299995,47.453579350000005,0,0,,11,0
-122.322252_47.458579,-122.32225247299995,47.45857935,-122.31225247299994,47.46857935,-122.31725247299995,47.46357935,0,0,,11,1
-122.322252_47.468579,-122.32225247299995,47.46857935,-122.31225247299994,47.47857935,-122.31725247299995,47.47357935,0,0,,11,2
-122.322252_47.478579,-122.32225247299995,47.47857935,-122.31225247299994,47.488579349999995,-122.31725247299995,47.48357935,0,0,,11,3
-122.322252_47.488579,-122.32225247299995,47.488579349999995,-122.31225247299994,47.49857934999999,-122.31725247299995,47.49357935,0,0,,11,4
-122.322252_47.498579,-122.32225247299995,47.49857934999999,-122.31225247299994,47.50857934999999,-122.31725247299995,47.503579349999995,0,0,,11,5
-122.322252_47.508579,-122.32225247299995,47.50857934999999,-122.31225247299994,47.51857934999999,-122.31725247299995,47.51357934999999,0,0,,11,6
-122.322252_47.518579,-122.32225247299995,47.51857934999999,-122.31225247299994,47.52857934999999,-122.31725247299995,47.52357934999999,0,0,,11,7
-122.322252_47.528579,-122.32225247299995,47.52857934999999,-122.31225247299994,47.538579349999985,-122.31725247299995,47.53357934999999,0,0,,11,8
-122.322252_47.538579,-122.32225247299995,47.538579349999985,-122.31225247299994,47.54857934999998,-122.31725247299995,47.54357934999999,0,0,,11,9
-122.322252_47.548579,-122.32225247299995,47.54857934999998,-122.31225247299994,47.55857934999998,-122.31725247299995,47.553579349999985,0,0,,11,10
-122.322252_47.558579,-122.32225247299995,47.55857934999998,-122.31225247299994,47.56857934999998,-122.31725247299995,47.56357934999998,0,0,,11,11
-122.322252_47.568579,-122.32225247299995,47.56857934999998,-122.31225247299994,47.57857934999998,-122.31725247299995,47.57357934999998,0,0,,11,12
-122.322252_47.578579,-122.32225247299995,47.57857934999998,-122.31225247299994,47.588579349999975,-122.31725247299995,47.58357934999998,0,0,,11,13
-122.322252_47.588579,-122.32225247299995,47.588579349999975,-122.31225247299994,47.59857934999997,-122.31725247299995,47.59357934999998,0,0,,11,14
-122.322252_47.598579,-122.32225247299995,47.59857934999997,-122.31225247299994,47.60857934999997,-122.31725247299995,47.603579349999976,0,0,,11,15
-122.322252_47.608579,-122.32225247299995,47.60857934999997,-122.31225247299994,47.61857934999997,-122.31725247299995,47.61357934999997,0,0,,11,16
-122.322252_47.618579,-122.32225247299995,47.61857934999997,-122.31225247299994,47.62857934999997,-122.31725247299995,47.62357934999997,0,0,,11,17
-122.322252_47.628579,-122.32225247299995,47.62857934999997,-122.31225247299994,47.638579349999965,-122.31725247299995,47.63357934999997,0,0,,11,18
-122.322252_47.638579,-122.32225247299995,47.638579349999965,-122.31225247299994,47.64857934999996,-122.31725247299995,47.64357934999997,0,0,,11,19
-122.322252_47.648579,-122.32225247299995,47.64857934999996,-122.31225247299994,47.65857934999996,-122.31725247299995,47.653579349999966,0,0,,11,20
-122.322252_47.658579,-122.32225247299995,47.65857934999996,-122.31225247299994,47.66857934999996,-122.31725247299995,47.663579349999964,0,0,,11,21
-122.322252_47.668579,-122.32225247299995,47.66857934999996,-122.31225247299994,47.67857934999996,-122.31725247299995,47.67357934999996,0,0,,11,22
-122.322252_47.678579,-122.32225247299995,47.67857934999996,-122.31225247299994,47.688579349999955,-122.31725247299995,47.68357934999996,0,0,,11,23
-122.322252_47.688579,-122.32225247299995,47.688579349999955,-122.31225247299994,47.69857934999995,-122.31725247299995,47.69357934999996,0,0,,11,24
-122.322252_47.698579,-122.32225247299995,47.69857934999995,-122.31225247299994,47.70857934999995,-122.31725247299995,47.703579349999956,0,0,,11,25
-122.322252_47.708579,-122.32225247299995,47.70857934999995,-122.31225247299994,47.71857934999995,-122.31725247299995,47.713579349999954,0,0,,11,26
-122.322252_47.718579,-122.32225247299995,47.71857934999995,-122.31225247299994,47.72857934999995,-122.31725247299995,47.72357934999995,0,0,,11,27
-122.322252_47.728579,-122.32225247299995,47.72857934999995,-122.31225247299994,47.738579349999945,-122.31725247299995,47.73357934999995,0,0,,11,28
-122.322252_47.738579,-122.32225247299995,47.738579349999945,-122.31225247299994,47.74857934999994,-122.31725247299995,47.74357934999995,0,0,,11,29
-122.322252_47.748579,-122.32225247299995,47.74857934999994,-122.31225247299994,47.75857934999994,-122.31725247299995,47.753579349999946,0,0,,11,30
-122.322252_47.758579,-122.32225247299995,47.75857934999994,-122.31225247299994,47.76857934999994,-122.31725247299995,47.763579349999944,0,0,,11,31
-122.322252_47.768579,-122.32225247299995,47.76857934999994,-122.31225247299994,47.77857934999994,-122.31725247299995,47.77357934999994,0,0,,11,32
-122.312252_47.448579,-122.31225247299994,47.44857935,-122.30225247299994,47.45857935,-122.30725247299995,47.453579350000005,0,0,,12,0
-122.312252_47.458579,-122.31225247299994,47.45857935,-122.30225247299994,47.46857935,-122.30725247299995,47.46357935,0,0,,12,1
